solution_id,pv_kw,bsv_kwh,electrolyzer_kw,h2_tank_kg,fuelcell_kw,lcoe_usd_kwh,rank,crowding_distance,milp_status,solve_time_sec,capex_total_usd,annualized_capex_usd,fixed_opex_annual_usd,variable_h2_opex_annual_usd,degradation_opex_annual_usd,grid_opex_annual_usd,grid_peak_opex_annual_usd,E_grid_total_kwh,E_load_total_kwh,E_grid_peak_opt_kwh,E_grid_peak_ref_kwh,R_peak_percent,P_peak_grid_opt_kw,P_peak_grid_ref_kw,Peak_reduction_percent,peak_grid_dependency_ratio,peak_grid_dependency_percent,total_grid_dependency_ratio,grid_dependency_objective,E_grid_peak_opt_kWh,E_grid_peak_ref_kWh
0,321.0,1488.0,0.0,0.0,0.0,0.13422092222880602,0,inf,OPTIMAL,6.081000000000004,648360.0,54386.70291262136,9757.2,0.0,0.0,240282.0399516108,20036.74896388031,1508375.437845964,2268096.0450061434,40073.49792776062,325732.2452614388,87.69741144429932,468.24760011410217,474.8149521321564,1.3831392605821557,0.12302588555700675,12.302588555700675,0.6650403721513823,0.22278194137971408,40073.49792776062,325732.2452614388
1,322.0,1500.0,0.0,0.0,0.0,0.1339113811206935,0,inf,OPTIMAL,6.217000000000003,652000.0,54692.038834951454,9820.0,0.0,0.0,239211.83506620378,19082.69357864291,1505692.9970743582,2268096.0450061434,38165.38715728582,325732.2452614388,88.28320262654574,468.2476001141024,474.8149521321564,1.3831392605821113,0.11716797373454252,11.716797373454252,0.6638576882092662,0.21674662696593244,38165.38715728582,325732.2452614388
